07-31-2026 16:09:01 RAM 6427/7485MB (lfb 1x4MB) CPU [22%@729,0%@729,0%@729,1%@729,1%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 11%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.843C/57.312C soc2@57.812C/58.093C soc0@55.812C/55.968C gpu@58.531C/58.968C tj@58.531C/58.968C soc1@57.218C/57.5C VDD_IN 9918mW/9671mW/11749mW VDD_CPU_GPU_CV 3890mW/3742mW/5287mW VDD_SOC 2046mW/2031mW/2279mW
07-31-2026 16:09:02 RAM 6427/7485MB (lfb 1x4MB) CPU [19%@729,0%@729,4%@729,1%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[622] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.25C/57.312C soc2@57.812C/58.093C soc0@55.718C/55.968C gpu@58.593C/58.968C tj@58.593C/58.968C soc1@57.468C/57.5C VDD_IN 10036mW/9672mW/11749mW VDD_CPU_GPU_CV 3923mW/3743mW/5287mW VDD_SOC 2125mW/2031mW/2279mW
07-31-2026 16:09:03 RAM 6427/7485MB (lfb 1x4MB) CPU [21%@729,0%@729,2%@729,0%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.906C/57.312C soc2@57.75C/58.093C soc0@55.656C/55.968C gpu@58.437C/58.968C tj@58.437C/58.968C soc1@57.437C/57.5C VDD_IN 10154mW/9673mW/11749mW VDD_CPU_GPU_CV 4040mW/3744mW/5287mW VDD_SOC 2086mW/2032mW/2279mW
07-31-2026 16:09:04 RAM 6427/7485MB (lfb 1x4MB) CPU [25%@729,0%@729,3%@729,0%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.281C/57.312C soc2@57.968C/58.093C soc0@55.687C/55.968C gpu@58.5C/58.968C tj@58.5C/58.968C soc1@57.406C/57.5C VDD_IN 10115mW/9675mW/11749mW VDD_CPU_GPU_CV 3962mW/3744mW/5287mW VDD_SOC 2125mW/2032mW/2279mW
07-31-2026 16:09:05 RAM 6414/7485MB (lfb 8x1MB) CPU [22%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.031C/57.312C soc2@57.875C/58.093C soc0@55.75C/55.968C gpu@58.375C/58.968C tj@58.375C/58.968C soc1@57.312C/57.5C VDD_IN 10154mW/9676mW/11749mW VDD_CPU_GPU_CV 4040mW/3745mW/5287mW VDD_SOC 2086mW/2032mW/2279mW
07-31-2026 16:09:06 RAM 6418/7485MB (lfb 1x4MB) CPU [20%@729,1%@729,3%@729,2%@729,2%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.281C/57.312C soc2@57.843C/58.093C soc0@55.687C/55.968C gpu@58.812C/58.968C tj@58.812C/58.968C soc1@57.218C/57.5C VDD_IN 10115mW/9677mW/11749mW VDD_CPU_GPU_CV 4001mW/3746mW/5287mW VDD_SOC 2086mW/2032mW/2279mW
07-31-2026 16:09:08 RAM 6418/7485MB (lfb 1x4MB) CPU [0%@729,0%@729,0%@729,25%@729,0%@729,0%@729] EMC_FREQ 27%@2133 GR3D_FREQ 99%@[622] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.062C/57.312C soc2@57.812C/58.093C soc0@55.812C/55.968C gpu@58.468C/58.968C tj@58.468C/58.968C soc1@57.312C/57.5C VDD_IN 10115mW/9678mW/11749mW VDD_CPU_GPU_CV 4040mW/3747mW/5287mW VDD_SOC 2086mW/2032mW/2279mW
07-31-2026 16:09:09 RAM 6418/7485MB (lfb 1x4MB) CPU [1%@960,0%@960,4%@960,21%@960,0%@729,0%@729] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.187C/57.312C soc2@57.937C/58.093C soc0@55.843C/55.968C gpu@58.5C/58.968C tj@58.5C/58.968C soc1@57.375C/57.5C VDD_IN 10154mW/9680mW/11749mW VDD_CPU_GPU_CV 4001mW/3747mW/5287mW VDD_SOC 2125mW/2033mW/2279mW
07-31-2026 16:09:10 RAM 6419/7485MB (lfb 1x4MB) CPU [0%@960,0%@960,0%@960,20%@960,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[621] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.031C/57.312C soc2@57.937C/58.093C soc0@55.781C/55.968C gpu@58.625C/58.968C tj@58.625C/58.968C soc1@57.343C/57.5C VDD_IN 10076mW/9681mW/11749mW VDD_CPU_GPU_CV 4040mW/3748mW/5287mW VDD_SOC 2086mW/2033mW/2279mW
07-31-2026 16:09:11 RAM 6419/7485MB (lfb 1x4MB) CPU [24%@729,0%@729,4%@729,0%@729,1%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 78%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.218C/57.312C soc2@57.875C/58.093C soc0@55.875C/55.968C gpu@58.593C/58.968C tj@58.593C/58.968C soc1@57.218C/57.5C VDD_IN 10115mW/9682mW/11749mW VDD_CPU_GPU_CV 4001mW/3749mW/5287mW VDD_SOC 2086mW/2033mW/2279mW
07-31-2026 16:09:12 RAM 6419/7485MB (lfb 1x4MB) CPU [19%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.062C/57.312C soc2@57.875C/58.093C soc0@55.875C/55.968C gpu@58.562C/58.968C tj@58.562C/58.968C soc1@57.281C/57.5C VDD_IN 10430mW/9684mW/11749mW VDD_CPU_GPU_CV 4119mW/3750mW/5287mW VDD_SOC 2161mW/2033mW/2279mW
07-31-2026 16:09:13 RAM 6419/7485MB (lfb 1x4MB) CPU [25%@729,4%@729,0%@729,0%@729,0%@729,1%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.968C/57.312C soc2@57.937C/58.093C soc0@55.843C/55.968C gpu@58.593C/58.968C tj@58.593C/58.968C soc1@57.312C/57.5C VDD_IN 10154mW/9685mW/11749mW VDD_CPU_GPU_CV 4040mW/3751mW/5287mW VDD_SOC 2086mW/2033mW/2279mW
07-31-2026 16:09:14 RAM 6419/7485MB (lfb 1x4MB) CPU [18%@729,4%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 29%@2133 GR3D_FREQ 0%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.937C/57.312C soc2@57.75C/58.093C soc0@55.75C/55.968C gpu@58.062C/58.968C tj@58.062C/58.968C soc1@57.218C/57.5C VDD_IN 9918mW/9686mW/11749mW VDD_CPU_GPU_CV 3733mW/3751mW/5287mW VDD_SOC 2125mW/2034mW/2279mW
07-31-2026 16:09:15 RAM 6419/7485MB (lfb 1x4MB) CPU [23%@729,0%@729,0%@729,1%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 14%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.281C/57.312C soc2@57.875C/58.093C soc0@55.843C/55.968C gpu@58.75C/58.968C tj@58.75C/58.968C soc1@57.312C/57.5C VDD_IN 9958mW/9686mW/11749mW VDD_CPU_GPU_CV 3929mW/3751mW/5287mW VDD_SOC 2086mW/2034mW/2279mW
07-31-2026 16:09:16 RAM 6427/7485MB (lfb 10x1MB) CPU [20%@729,5%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.843C/57.312C soc2@57.812C/58.093C soc0@55.75C/55.968C gpu@58.718C/58.968C tj@58.718C/58.968C soc1@57.25C/57.5C VDD_IN 10076mW/9687mW/11749mW VDD_CPU_GPU_CV 3923mW/3751mW/5287mW VDD_SOC 2125mW/2034mW/2279mW
07-31-2026 16:09:17 RAM 6427/7485MB (lfb 10x1MB) CPU [21%@729,0%@729,1%@729,0%@729,1%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.906C/57.312C soc2@57.843C/58.093C soc0@55.656C/55.968C gpu@58.656C/58.968C tj@58.656C/58.968C soc1@57.218C/57.5C VDD_IN 10076mW/9689mW/11749mW VDD_CPU_GPU_CV 4001mW/3752mW/5287mW VDD_SOC 2086mW/2034mW/2279mW
07-31-2026 16:09:18 RAM 6427/7485MB (lfb 10x1MB) CPU [24%@1036,3%@1036,0%@1036,0%@1036,1%@729,1%@729] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.906C/57.312C soc2@57.906C/58.093C soc0@55.781C/55.968C gpu@58.375C/58.968C tj@58.375C/58.968C soc1@57.25C/57.5C VDD_IN 10154mW/9690mW/11749mW VDD_CPU_GPU_CV 4001mW/3753mW/5287mW VDD_SOC 2125mW/2034mW/2279mW
07-31-2026 16:09:19 RAM 6427/7485MB (lfb 10x1MB) CPU [21%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.187C/57.312C soc2@57.937C/58.093C soc0@55.875C/55.968C gpu@58.625C/58.968C tj@58.625C/58.968C soc1@57.343C/57.5C VDD_IN 10154mW/9691mW/11749mW VDD_CPU_GPU_CV 4040mW/3754mW/5287mW VDD_SOC 2086mW/2034mW/2279mW
07-31-2026 16:09:20 RAM 6427/7485MB (lfb 10x1MB) CPU [21%@729,5%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[621] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.968C/57.312C soc2@57.781C/58.093C soc0@55.812C/55.968C gpu@58.406C/58.968C tj@58.406C/58.968C soc1@57.187C/57.5C VDD_IN 10233mW/9692mW/11749mW VDD_CPU_GPU_CV 4001mW/3754mW/5287mW VDD_SOC 2125mW/2035mW/2279mW
07-31-2026 16:09:21 RAM 6427/7485MB (lfb 10x1MB) CPU [25%@729,0%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[621] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.187C/57.312C soc2@57.781C/58.093C soc0@55.75C/55.968C gpu@58.375C/58.968C tj@58.375C/58.968C soc1@57.468C/57.5C VDD_IN 10154mW/9694mW/11749mW VDD_CPU_GPU_CV 4040mW/3755mW/5287mW VDD_SOC 2086mW/2035mW/2279mW
07-31-2026 16:09:22 RAM 6427/7485MB (lfb 10x1MB) CPU [6%@729,0%@729,0%@729,19%@960,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.968C/57.312C soc2@57.843C/58.093C soc0@55.781C/55.968C gpu@58.375C/58.968C tj@58.375C/58.968C soc1@57.25C/57.5C VDD_IN 10115mW/9695mW/11749mW VDD_CPU_GPU_CV 4001mW/3756mW/5287mW VDD_SOC 2086mW/2035mW/2279mW
07-31-2026 16:09:23 RAM 6427/7485MB (lfb 10x1MB) CPU [21%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.906C/57.312C soc2@57.968C/58.093C soc0@55.75C/55.968C gpu@58.812C/58.968C tj@58.812C/58.968C soc1@57.218C/57.5C VDD_IN 10391mW/9697mW/11749mW VDD_CPU_GPU_CV 4080mW/3756mW/5287mW VDD_SOC 2164mW/2035mW/2279mW
07-31-2026 16:09:24 RAM 6427/7485MB (lfb 10x1MB) CPU [24%@1510,25%@1510,35%@1510,31%@1510,26%@1510,35%@1510] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.406C/57.406C soc2@58C/58.093C soc0@55.75C/55.968C gpu@59C/59C tj@59C/59C soc1@57.281C/57.5C VDD_IN 11160mW/9700mW/11749mW VDD_CPU_GPU_CV 4935mW/3759mW/5287mW VDD_SOC 2121mW/2036mW/2279mW
07-31-2026 16:09:25 RAM 6325/7485MB (lfb 10x1MB) CPU [25%@1344,31%@1344,32%@1344,27%@1344,27%@1113,38%@1113] EMC_FREQ 32%@2133 GR3D_FREQ 12%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.468C/57.468C soc2@58.031C/58.093C soc0@55.781C/55.968C gpu@58.5C/59C tj@58.5C/59C soc1@57.156C/57.5C VDD_IN 11710mW/9706mW/11749mW VDD_CPU_GPU_CV 5091mW/3763mW/5287mW VDD_SOC 2236mW/2036mW/2279mW
07-31-2026 16:09:26 RAM 6304/7485MB (lfb 9x1MB) CPU [4%@729,21%@729,1%@729,0%@729,0%@729,1%@729] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57C/57.468C soc2@58C/58.093C soc0@55.843C/55.968C gpu@58.625C/59C tj@58.625C/59C soc1@57.312C/57.5C VDD_IN 10154mW/9707mW/11749mW VDD_CPU_GPU_CV 4040mW/3764mW/5287mW VDD_SOC 2086mW/2036mW/2279mW
07-31-2026 16:09:27 RAM 6305/7485MB (lfb 9x1MB) CPU [8%@729,21%@729,1%@729,0%@729,0%@729,1%@729] EMC_FREQ 30%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.093C/57.468C soc2@57.812C/58.093C soc0@55.812C/55.968C gpu@58.75C/59C tj@58.75C/59C soc1@57.281C/57.5C VDD_IN 10194mW/9708mW/11749mW VDD_CPU_GPU_CV 3923mW/3764mW/5287mW VDD_SOC 2164mW/2036mW/2279mW
07-31-2026 16:09:28 RAM 6305/7485MB (lfb 9x1MB) CPU [22%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 29%@2133 GR3D_FREQ 70%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.937C/57.468C soc2@57.812C/58.093C soc0@55.812C/55.968C gpu@58.718C/59C tj@58.718C/59C soc1@57.312C/57.5C VDD_IN 10115mW/9709mW/11749mW VDD_CPU_GPU_CV 4001mW/3765mW/5287mW VDD_SOC 2086mW/2037mW/2279mW
07-31-2026 16:09:29 RAM 6306/7485MB (lfb 9x1MB) CPU [18%@729,10%@729,0%@729,0%@729,0%@856,1%@729] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57C/57.468C soc2@57.968C/58.093C soc0@56C/56C gpu@58.5C/59C tj@58.5C/59C soc1@57.375C/57.5C VDD_IN 10154mW/9710mW/11749mW VDD_CPU_GPU_CV 3962mW/3765mW/5287mW VDD_SOC 2125mW/2037mW/2279mW
07-31-2026 16:09:30 RAM 6306/7485MB (lfb 9x1MB) CPU [2%@729,22%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 75%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.093C/57.468C soc2@57.968C/58.093C soc0@55.812C/56C gpu@58.562C/59C tj@58.562C/59C soc1@57.312C/57.5C VDD_IN 10115mW/9711mW/11749mW VDD_CPU_GPU_CV 4040mW/3766mW/5287mW VDD_SOC 2086mW/2037mW/2279mW
07-31-2026 16:09:31 RAM 6306/7485MB (lfb 9x1MB) CPU [12%@729,9%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.031C/57.468C soc2@58C/58.093C soc0@55.937C/56C gpu@58.968C/59C tj@58.968C/59C soc1@57.343C/57.5C VDD_IN 10154mW/9712mW/11749mW VDD_CPU_GPU_CV 4001mW/3766mW/5287mW VDD_SOC 2125mW/2037mW/2279mW
07-31-2026 16:09:32 RAM 6306/7485MB (lfb 9x1MB) CPU [28%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.968C/57.468C soc2@57.968C/58.093C soc0@55.812C/56C gpu@58.968C/59C tj@58.968C/59C soc1@57.375C/57.5C VDD_IN 10115mW/9713mW/11749mW VDD_CPU_GPU_CV 4040mW/3767mW/5287mW VDD_SOC 2086mW/2037mW/2279mW
07-31-2026 16:09:33 RAM 6306/7485MB (lfb 9x1MB) CPU [20%@729,3%@729,1%@729,0%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.937C/57.468C soc2@58C/58.093C soc0@55.812C/56C gpu@58.656C/59C tj@58.656C/59C soc1@57.343C/57.5C VDD_IN 10154mW/9715mW/11749mW VDD_CPU_GPU_CV 4040mW/3768mW/5287mW VDD_SOC 2086mW/2037mW/2279mW
07-31-2026 16:09:34 RAM 6306/7485MB (lfb 9x1MB) CPU [23%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57C/57.468C soc2@57.906C/58.093C soc0@55.875C/56C gpu@58.906C/59C tj@58.906C/59C soc1@57.531C/57.531C VDD_IN 10272mW/9716mW/11749mW VDD_CPU_GPU_CV 4080mW/3769mW/5287mW VDD_SOC 2125mW/2038mW/2279mW
07-31-2026 16:09:35 RAM 6306/7485MB (lfb 9x1MB) CPU [24%@729,2%@729,0%@729,3%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.343C/57.468C soc2@57.937C/58.093C soc0@55.812C/56C gpu@58.562C/59C tj@58.562C/59C soc1@57.375C/57.531C VDD_IN 10115mW/9717mW/11749mW VDD_CPU_GPU_CV 4040mW/3769mW/5287mW VDD_SOC 2086mW/2038mW/2279mW
07-31-2026 16:09:36 RAM 6306/7485MB (lfb 9x1MB) CPU [6%@729,14%@729,1%@729,6%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57C/57.468C soc2@57.968C/58.093C soc0@55.812C/56C gpu@58.687C/59C tj@58.687C/59C soc1@57.531C/57.531C VDD_IN 9958mW/9718mW/11749mW VDD_CPU_GPU_CV 3851mW/3770mW/5287mW VDD_SOC 2086mW/2038mW/2279mW
07-31-2026 16:09:37 RAM 6306/7485MB (lfb 9x1MB) CPU [1%@729,14%@729,0%@729,6%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[622] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.406C/57.468C soc2@58C/58.093C soc0@55.843C/56C gpu@58.75C/59C tj@58.75C/59C soc1@57.437C/57.531C VDD_IN 10036mW/9718mW/11749mW VDD_CPU_GPU_CV 4001mW/3770mW/5287mW VDD_SOC 2086mW/2038mW/2279mW
07-31-2026 16:09:38 RAM 6306/7485MB (lfb 9x1MB) CPU [0%@729,14%@729,0%@729,9%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.25C/57.468C soc2@58C/58.093C soc0@55.968C/56C gpu@58.531C/59C tj@58.531C/59C soc1@57.406C/57.531C VDD_IN 10076mW/9719mW/11749mW VDD_CPU_GPU_CV 3923mW/3771mW/5287mW VDD_SOC 2125mW/2038mW/2279mW
07-31-2026 16:09:39 RAM 6306/7485MB (lfb 9x1MB) CPU [1%@806,25%@806,0%@806,0%@806,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.156C/57.468C soc2@58C/58.093C soc0@56C/56C gpu@58.718C/59C tj@58.718C/59C soc1@57.437C/57.531C VDD_IN 10154mW/9720mW/11749mW VDD_CPU_GPU_CV 4040mW/3771mW/5287mW VDD_SOC 2086mW/2038mW/2279mW
07-31-2026 16:09:40 RAM 6307/7485MB (lfb 9x1MB) CPU [2%@729,15%@729,6%@729,13%@729,3%@729,0%@729] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.218C/57.468C soc2@58C/58.093C soc0@55.906C/56C gpu@58.5C/59C tj@58.5C/59C soc1@57.375C/57.531C VDD_IN 10194mW/9722mW/11749mW VDD_CPU_GPU_CV 4001mW/3772mW/5287mW VDD_SOC 2125mW/2039mW/2279mW
07-31-2026 16:09:41 RAM 6307/7485MB (lfb 9x1MB) CPU [1%@729,0%@729,0%@729,21%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 77%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.218C/57.468C soc2@57.968C/58.093C soc0@55.968C/56C gpu@58.656C/59C tj@58.656C/59C soc1@57.343C/57.531C VDD_IN 10115mW/9722mW/11749mW VDD_CPU_GPU_CV 4040mW/3772mW/5287mW VDD_SOC 2086mW/2039mW/2279mW
07-31-2026 16:09:42 RAM 6307/7485MB (lfb 9x1MB) CPU [2%@729,4%@729,0%@729,23%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.031C/57.468C soc2@57.843C/58.093C soc0@55.968C/56C gpu@58.625C/59C tj@58.625C/59C soc1@57.343C/57.531C VDD_IN 10154mW/9724mW/11749mW VDD_CPU_GPU_CV 4040mW/3773mW/5287mW VDD_SOC 2086mW/2039mW/2279mW
07-31-2026 16:09:43 RAM 6306/7485MB (lfb 9x1MB) CPU [2%@729,0%@729,0%@729,21%@729,0%@729,0%@729] EMC_FREQ 27%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.062C/57.468C soc2@58C/58.093C soc0@55.812C/56C gpu@58.875C/59C tj@58.875C/59C soc1@57.5C/57.531C VDD_IN 10115mW/9725mW/11749mW VDD_CPU_GPU_CV 4080mW/3774mW/5287mW VDD_SOC 2086mW/2039mW/2279mW
07-31-2026 16:09:44 RAM 6314/7485MB (lfb 9x1MB) CPU [2%@729,17%@729,0%@729,11%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.093C/57.468C soc2@57.906C/58.093C soc0@55.875C/56C gpu@58.625C/59C tj@58.625C/59C soc1@57.468C/57.531C VDD_IN 10076mW/9725mW/11749mW VDD_CPU_GPU_CV 4001mW/3774mW/5287mW VDD_SOC 2086mW/2039mW/2279mW
07-31-2026 16:09:45 RAM 6315/7485MB (lfb 9x1MB) CPU [1%@729,17%@729,0%@729,3%@729,0%@729,0%@729] EMC_FREQ 29%@2133 GR3D_FREQ 54%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.031C/57.468C soc2@57.968C/58.093C soc0@55.875C/56C gpu@58.281C/59C tj@58.281C/59C soc1@57.375C/57.531C VDD_IN 10194mW/9727mW/11749mW VDD_CPU_GPU_CV 3962mW/3775mW/5287mW VDD_SOC 2125mW/2039mW/2279mW
07-31-2026 16:09:46 RAM 6316/7485MB (lfb 9x1MB) CPU [5%@729,4%@729,20%@729,4%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.093C/57.468C soc2@57.968C/58.093C soc0@55.812C/56C gpu@58.625C/59C tj@58.625C/59C soc1@57.343C/57.531C VDD_IN 10115mW/9728mW/11749mW VDD_CPU_GPU_CV 4001mW/3775mW/5287mW VDD_SOC 2086mW/2039mW/2279mW
07-31-2026 16:09:47 RAM 6318/7485MB (lfb 9x1MB) CPU [2%@729,0%@729,20%@729,7%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.125C/57.468C soc2@57.937C/58.093C soc0@55.75C/56C gpu@58.5C/59C tj@58.5C/59C soc1@57.5C/57.531C VDD_IN 9840mW/9728mW/11749mW VDD_CPU_GPU_CV 3772mW/3775mW/5287mW VDD_SOC 2086mW/2039mW/2279mW
07-31-2026 16:09:48 RAM 6320/7485MB (lfb 1x4MB) CPU [10%@729,0%@729,2%@729,20%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.25C/57.468C soc2@58C/58.093C soc0@56.031C/56.031C gpu@58.656C/59C tj@58.656C/59C soc1@57.468C/57.531C VDD_IN 10194mW/9729mW/11749mW VDD_CPU_GPU_CV 4080mW/3776mW/5287mW VDD_SOC 2086mW/2040mW/2279mW
07-31-2026 16:09:49 RAM 6321/7485MB (lfb 1x4MB) CPU [1%@729,1%@729,3%@729,19%@729,0%@729,0%@729] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.968C/57.468C soc2@57.937C/58.093C soc0@55.843C/56.031C gpu@58.687C/59C tj@58.687C/59C soc1@57.25C/57.531C VDD_IN 10154mW/9730mW/11749mW VDD_CPU_GPU_CV 3923mW/3777mW/5287mW VDD_SOC 2164mW/2040mW/2279mW
07-31-2026 16:09:50 RAM 6321/7485MB (lfb 1x4MB) CPU [1%@729,0%@729,0%@729,20%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@57.125C/57.468C soc2@57.937C/58.093C soc0@55.875C/56.031C gpu@58.937C/59C tj@58.937C/59C soc1@57.375C/57.531C VDD_IN 10076mW/9731mW/11749mW VDD_CPU_GPU_CV 4001mW/3777mW/5287mW VDD_SOC 2086mW/2040mW/2279mW
